1,2
0.520703136920929,0.45527344942092896
0.597949206829071,0.536425769329071
0.520703136920929,0.38789063692092896
0.564648449420929,0.558300793170929
0.520703136920929,0.4276367127895355
0.514355480670929,0.6571289300918579
0.520703136920929,0.504101574420929
0.6923828125,0.638867199420929
1,2
0.5469726324081421,0.4647460877895355
0.545214831829071,0.5489257574081421
0.5469726324081421,0.3555664122104645
0.522167980670929,0.68603515625
0.5469726324081421,0.33515626192092896
0.5057617425918579,0.6376953125
0.5469726324081421,0.528027355670929
0.585644543170929,0.59619140625
1,2
